City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
593,Eydhafushi,MV,2022-04-13 04:20:22,5.1033,73.0708,84.51,71,88,11.63
594,Svetlyy,RU,2022-04-13 04:20:22,54.675,20.1347,28.45,79,38,6.4
595,Boa Vista,BR,2022-04-13 04:20:23,2.8197,-60.6733,78.78,73,40,6.91
596,Selma,US,2022-04-13 04:20:23,36.5708,-119.6121,55.45,38,0,10.36
597,Southbridge,US,2022-04-13 04:20:24,42.0751,-72.0334,55.51,57,77,4.14
598,Glendive,US,2022-04-13 04:20:24,47.1053,-104.7125,19.69,92,100,20.71
599,Vao,NC,2022-04-13 04:20:24,-22.6667,167.4833,75.63,72,5,7.99
600,Goderich,CA,2022-04-13 04:20:25,43.7501,-81.7165,52.12,62,100,9.22
601,Jalu,LY,2022-04-13 04:21:25,29.0331,21.5482,60.71,32,74,10.83
602,Qobustan,AZ,2022-04-13 04:21:25,40.0824,49.412,53.89,58,0,2.59
603,Mildura,AU,2022-04-13 04:21:26,-34.2,142.15,74.07,31,0,6.91
604,Hokitika,NZ,2022-04-13 04:21:26,-42.7167,170.9667,62.96,58,0,10.13
605,Salym,RU,2022-04-13 04:21:27,60.0625,71.4789,39.45,80,99,4.97
606,Kahului,US,2022-04-13 04:21:27,20.8947,-156.47,80.62,60,20,21.85
607,Kodinsk,RU,2022-04-13 04:21:27,58.6881,99.1844,38.32,63,56,2.39
608,Ginir,ET,2022-04-13 04:21:28,7.1333,40.7,63.86,63,88,2.46
609,Poum,NC,2022-04-13 04:21:28,-20.2333,164.0167,78.8,65,1,15.46
610,Haines Junction,CA,2022-04-13 04:21:29,60.7522,-137.5108,26.55,33,5,1.14
611,Baie-Comeau,CA,2022-04-13 04:21:29,49.2168,-68.1489,33.48,100,100,5.75
612,Vila Praia De Ancora,PT,2022-04-13 04:21:29,41.811,-8.8526,55.11,90,78,2.06
613,College,US,2022-04-13 04:21:30,64.8569,-147.8028,40.95,45,20,5.75
614,Broken Hill,AU,2022-04-13 04:21:30,-31.95,141.4333,76.03,25,0,10.36
615,Oda,JP,2022-04-13 04:21:31,35.1833,132.5,57.97,93,100,9.33
616,Padang,ID,2022-04-13 04:21:31,-0.9492,100.3543,87.85,63,33,5.55
617,Lima,PE,2022-04-13 04:19:34,-12.0432,-77.0282,62.85,82,0,12.66
618,Lichinga,MZ,2022-04-13 04:21:32,-13.3128,35.2406,62.69,100,75,10.36
619,Multan,PK,2022-04-13 04:21:32,30.1956,71.4753,85.89,32,20,4.61
620,Nioro,GM,2022-04-13 04:21:32,13.35,-15.75,73.27,52,94,6.4
621,Umbuzeiro,BR,2022-04-13 04:21:33,-7.6956,-35.6636,66.2,94,88,1.41
622,Grindavik,IS,2022-04-13 04:21:33,63.8424,-22.4338,37.35,87,0,2.3
623,Katherine,AU,2022-04-13 04:21:33,-14.4667,132.2667,95.32,43,40,10.36
624,Sitka,US,2022-04-13 04:17:04,57.0531,-135.33,40.89,26,0,10.36
625,Lieksa,FI,2022-04-13 04:21:34,63.3167,30.0167,29.79,90,100,2.1
626,Waitati,NZ,2022-04-13 04:21:34,-45.75,170.5667,57.79,56,50,5.32
627,Tatawin,TN,2022-04-13 04:21:35,32.9297,10.4518,55.71,64,100,9.01
628,Marienburg,PL,2022-04-13 04:21:35,54.0359,19.0266,40.57,69,17,5.53
629,Wattegama,LK,2022-04-13 04:21:36,6.7989,81.4808,82.94,71,99,4.7
630,Akdepe,TM,2022-04-13 04:21:36,42.0551,59.3788,68.09,27,22,16.55
631,Santa Cruz De La Palma,ES,2022-04-13 04:21:36,28.6835,-17.7642,62.74,77,0,8.05
632,Prince Rupert,CA,2022-04-13 04:21:37,54.3161,-130.3201,38.89,28,0,12.66
633,Tanete,ID,2022-04-13 04:21:37,-3.9443,119.7848,91.69,50,90,5.01
634,Shirokiy,RU,2022-04-13 04:21:38,49.758,129.523,39.56,40,50,10.16
635,Cabedelo,BR,2022-04-13 04:21:38,-6.9811,-34.8339,75.87,79,87,7.02
636,Nagato,JP,2022-04-13 04:21:39,34.3833,131.2,74.19,87,100,11.86
637,Serebryansk,KZ,2022-04-13 04:21:39,49.6925,83.2892,40.1,83,6,4.03
638,Aksu,CN,2022-04-13 04:21:39,41.1231,80.2644,69.31,20,77,6.51
639,Igboho,NG,2022-04-13 04:21:40,8.8333,3.75,73.09,78,100,4.85
640,Kirksville,US,2022-04-13 04:21:40,40.1948,-92.5833,71.06,71,0,24.16
641,Doha,QA,2022-04-13 04:17:24,25.2867,51.5333,85.98,28,11,8.05
642,Ransang,PH,2022-04-13 04:21:41,8.9603,117.5828,83.1,74,87,8.99
643,Opunake,NZ,2022-04-13 04:21:41,-39.4556,173.8583,61.84,72,100,30.96
644,Brunswick,US,2022-04-13 04:21:42,41.2381,-81.8418,61.3,77,40,12.66
645,Paraiso,CR,2022-04-13 04:21:42,9.8383,-83.8656,67.06,96,73,3.51
646,Laguna,US,2022-04-13 04:21:43,38.421,-121.4238,54.45,58,0,11.5
647,Edd,ER,2022-04-13 04:22:43,13.9297,41.6925,89.44,32,1,10.22
648,Constitucion,CL,2022-04-13 04:22:44,-35.3333,-72.4167,54.01,48,0,6.89
649,Stettler,CA,2022-04-13 04:22:44,52.3168,-112.7186,20.7,63,100,12.66
650,Ciudad Bolivar,VE,2022-04-13 04:22:44,8.1222,-63.5497,79.75,64,37,14.72
651,Orichi,RU,2022-04-13 04:22:45,58.4036,49.0572,38.73,92,99,7.65
652,Shieli,KZ,2022-04-13 04:22:45,44.1667,66.75,68.18,32,0,10.49
653,Hammerfest,NO,2022-04-13 04:22:46,70.6634,23.6821,30.65,80,75,2.3
654,Lao Cai,VN,2022-04-13 04:22:46,22.4833,103.95,89.33,52,33,3.74
655,Rafsanjan,IR,2022-04-13 04:22:47,30.4067,55.9939,72.57,9,93,7.49
656,Verkhnyaya Inta,RU,2022-04-13 04:22:47,65.9811,60.3094,32.7,100,100,2.55
657,Methoni,GR,2022-04-13 04:22:47,36.8197,21.7049,52.21,75,62,4.72
658,Lensk,RU,2022-04-13 04:22:48,60.7253,114.9278,33.53,73,96,8.46
659,Bonavista,CA,2022-04-13 04:22:48,48.6499,-53.1147,31.5,96,100,25.48
660,Anjar,IN,2022-04-13 04:22:49,23.1333,70.0167,89.13,33,0,13.04
661,Saint-Francois,FR,2022-04-13 04:22:49,46.4154,3.9054,42.42,93,0,0.0
662,Neiafu,TO,2022-04-13 04:22:49,-18.65,-173.9833,79.48,89,75,5.75
663,Sinjar,IQ,2022-04-13 04:22:50,36.3209,41.8754,52.21,51,0,5.46
664,Pauini,BR,2022-04-13 04:22:50,-7.7136,-66.9764,72.46,98,97,1.97
665,Rosario,AR,2022-04-13 04:20:48,-32.9468,-60.6393,56.95,75,0,2.3
666,Yangambi,CD,2022-04-13 04:22:51,0.8102,24.4336,70.27,96,73,1.99
667,Altamira,BR,2022-04-13 04:21:58,-3.2033,-52.2064,72.07,99,83,2.39
668,Kolobovo,RU,2022-04-13 04:22:51,56.702,41.3417,48.51,86,100,1.63
669,San Andres,CO,2022-04-13 04:22:52,12.5847,-81.7006,80.62,78,40,11.5
670,Samdari,IN,2022-04-13 04:22:52,25.8167,72.5833,85.3,41,0,9.8
671,Menongue,AO,2022-04-13 04:21:12,-14.6585,17.691,60.69,95,96,2.89
672,Chunoyar,RU,2022-04-13 04:22:53,57.4467,97.3217,39.38,58,24,2.06
673,Kuusamo,FI,2022-04-13 04:22:53,65.9667,29.1833,26.64,93,0,2.3
674,Palma,ES,2022-04-13 04:22:54,39.5694,2.6502,60.21,85,40,4.0
675,Inuvik,CA,2022-04-13 04:22:54,68.3499,-133.7218,29.26,50,75,6.91
676,Pisco,PE,2022-04-13 04:22:55,-13.7,-76.2167,65.01,82,2,2.3
677,Fatehpur,IN,2022-04-13 04:22:55,25.9333,80.8,98.71,21,16,5.21
678,Elk Point,US,2022-04-13 04:22:56,42.6833,-96.6836,51.64,69,56,23.13
679,Addis Abeba,ET,2022-04-13 04:20:45,9.025,38.7469,57.96,57,80,3.27
680,Baihar,IN,2022-04-13 04:22:56,22.1,80.55,95.7,24,85,7.87
681,Parabel,RU,2022-04-13 04:22:57,58.6978,81.4825,35.22,97,100,4.21
682,Vila Velha,BR,2022-04-13 04:22:57,-20.3297,-40.2925,76.95,93,20,2.3
683,Baruun-Urt,MN,2022-04-13 04:22:58,46.6806,113.2792,39.61,19,100,20.87
684,Micheweni,TZ,2022-04-13 04:22:58,-4.9667,39.8333,79.99,81,99,9.75
685,Bedele,ET,2022-04-13 04:22:58,8.456,36.353,57.6,93,100,2.84
686,Bandar-E Lengeh,IR,2022-04-13 04:22:59,26.5579,54.8807,82.51,78,10,9.22
687,Willowmore,ZA,2022-04-13 04:23:00,-33.2926,23.4895,61.12,64,29,1.79
688,Igarka,RU,2022-04-13 04:23:00,67.4667,86.5833,33.82,100,100,11.5
689,Jiaozhou,CN,2022-04-13 04:23:00,36.2839,120.0033,60.76,24,100,11.45
690,Mesto Albrechtice,CZ,2022-04-13 04:23:01,50.1629,17.5748,38.82,64,7,4.23
691,Verkhnyaya Salda,RU,2022-04-13 04:23:01,58.0456,60.5533,41.52,71,76,5.39
692,Asau,RO,2022-04-13 04:23:02,46.4333,26.4,38.32,83,17,5.41
